waveform	Source signal	
t0	2024/10/13  09:22:17.141801	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:22:17.159751	-8.064106E-2
2024/10/13  09:22:17.159801	-8.064106E-2
2024/10/13  09:22:17.159851	-8.064106E-2
2024/10/13  09:22:17.159901	-8.064106E-2
2024/10/13  09:22:17.159951	-1.660431E-1
2024/10/13  09:22:17.160001	-8.064106E-2
2024/10/13  09:22:17.160051	-1.660431E-1
2024/10/13  09:22:17.160101	-1.660431E-1
2024/10/13  09:22:17.160151	-1.660431E-1
2024/10/13  09:22:17.160201	-1.660431E-1
2024/10/13  09:22:17.160251	-8.064106E-2
2024/10/13  09:22:17.160301	-8.064106E-2
2024/10/13  09:22:17.160351	-8.064106E-2
2024/10/13  09:22:17.160401	-1.660431E-1
2024/10/13  09:22:17.160451	-1.660431E-1
2024/10/13  09:22:17.160501	-1.660431E-1
2024/10/13  09:22:17.160551	-1.660431E-1
2024/10/13  09:22:17.160601	-1.276269E+0
2024/10/13  09:22:17.160651	-1.276269E+0
2024/10/13  09:22:17.160701	-1.276269E+0
2024/10/13  09:22:17.160751	-1.276269E+0
2024/10/13  09:22:17.160801	-1.276269E+0
2024/10/13  09:22:17.160851	-1.276269E+0
2024/10/13  09:22:17.160901	-1.276269E+0
2024/10/13  09:22:17.160951	-1.276269E+0
2024/10/13  09:22:17.161001	-1.276269E+0
2024/10/13  09:22:17.161051	-1.276269E+0
2024/10/13  09:22:17.161101	-1.190867E+0
2024/10/13  09:22:17.161151	-1.276269E+0
2024/10/13  09:22:17.161201	-1.276269E+0
2024/10/13  09:22:17.161251	-1.276269E+0
2024/10/13  09:22:17.161301	-1.190867E+0
2024/10/13  09:22:17.161351	-1.276269E+0
2024/10/13  09:22:17.161401	-1.276269E+0
2024/10/13  09:22:17.161451	-1.276269E+0
2024/10/13  09:22:17.161501	-1.276269E+0
2024/10/13  09:22:17.161551	-1.276269E+0
2024/10/13  09:22:17.161601	-1.874083E+0
2024/10/13  09:22:17.161651	-1.959485E+0
2024/10/13  09:22:17.161701	-1.959485E+0
2024/10/13  09:22:17.161751	-1.959485E+0
2024/10/13  09:22:17.161801	-1.959485E+0
2024/10/13  09:22:17.161851	-1.874083E+0
